DATE,Open,High,Low,Close,PREVIOUS DAY,VOLUME,POSITIVE TWEETS,NEGATIVE TWEETS,sentiments
121920,20.23,20.85,21.32,22.97,22.94,10858722,31,27,1
122020,18.75,22.47,19.48,22.27,22.24,9377743,40,43,-1
122120,18.85,24.57,18.84,22.61,20.16,10250709,49,41,1
122220,21.7,20.96,23.09,23.78,18.9,11402014,27,61,-1
122320,19.77,25.04,19.8,21.52,21.24,14425287,33,0,1
122420,21.8,24.41,20.81,21.15,20.91,7644885,11,40,-1
122520,18.86,25.21,20.55,20.94,22.32,5865353,40,49,-1
122620,22.64,20.27,24.14,21.04,21.31,8119963,37,-6,1
122720,20.45,22.06,24.1,21.64,22.56,12960699,39,18,1
122820,22.97,21.18,24.48,21.55,20.28,8878155,49,33,1
122920,23.89,21.4,22.95,20.95,23.03,15858073,45,22,1
123020,18.93,24.86,24.38,21.35,21.82,15976614,24,26,-1
123120,23.19,24.43,21.99,23.34,22.14,12422970,12,16,-1
10121,19.22,22.42,22.6,21.65,21.1,11194854,39,11,1
10221,18.61,25.06,23.59,23.38,22.68,5842906,27,71,-1
10321,22.6,20.81,22.48,24.21,22.08,17001864,45,22,1
10421,23.6,22.85,22.39,21.03,18.93,14161994,46,31,1
10521,24.85,25.05,23.66,24.16,19.21,9601786,44,74,-1
10621,24.3,22.05,22.81,23.34,24.99,12866456,19,60,-1
10721,21.45,20.73,20.89,19.19,21.43,15690864,34,39,-1
10821,20.43,23.39,20.25,23.79,20.46,11996945,49,66,-1
10921,21.24,25.06,24.61,22.23,20.72,5813346,45,14,1
11021,20.99,25.01,23.41,19.03,22.35,17246890,27,35,-1
11121,24.28,21.27,19.58,21.71,20.47,10593021,49,28,1
11221,21.73,23.01,21.44,22.02,25.12,11799010,18,-6,1
11321,19.55,23.91,21.48,18.94,19.87,11864557,50,36,1
11421,23.02,19.58,22.37,21.56,24.35,9182679,24,45,-1
11521,24.5,22.39,24.73,19.86,19.49,5854696,38,20,1
11621,19.06,24.47,22.9,22.8,22.9,13964835,40,15,1
11721,22.32,19.24,22.03,20.17,25.21,14387392,44,25,1
11821,19.41,19.47,20.56,19.07,21.07,6385377,18,52,-1
11921,24.82,21.12,23.71,20.21,23.93,7310438,42,44,-1
12021,22.69,22.16,21.14,23.43,24.12,14554882,48,-2,1
12121,23.85,23.38,21.79,19.36,22.87,8987047,27,54,-1
12221,20.95,19.91,24.18,21.42,22.27,17864046,11,13,-1
12321,19.86,23.68,21.09,24.35,24.99,5647737,16,48,-1
12421,21.68,24.84,22.01,20.24,23.94,8533489,47,51,-1
12521,20.09,20.35,20.82,21.28,19.82,16560294,43,16,1
12621,20.32,23.28,22.48,23.13,19.45,15625905,28,65,-1
12721,23.03,20.58,21.05,23.58,24.83,12922434,22,29,-1
12821,19.49,19.98,19.75,19.17,21.83,13804942,20,10,1
12921,22.91,24.32,21.45,23.99,19.49,17288141,48,19,1
13021,24.97,20.53,21.91,22.43,19.03,7085490,15,62,-1
13121,24.49,24.81,20.16,19,24.23,6423689,23,30,-1
20121,18.87,20.15,24.29,21.21,21.23,13110317,43,56,-1
20221,19.97,19.51,24.71,21.56,25,11808449,48,18,1
20321,20.13,20.17,23.59,20.96,22.87,8998311,31,36,-1
20421,19.83,22.71,24.53,19.3,21.29,9842149,28,1,1
20521,18.78,22.9,19.58,23.22,19.53,5825825,46,9,1
20621,18.65,19.63,22.11,24.71,19.99,10398634,29,30,-1
20721,21.26,19.57,24.06,22.67,19.97,9945228,43,60,-1
20821,22.71,23.46,20.2,24.12,19.15,16542619,40,4,1
20921,24.34,22.03,19.35,24.37,18.92,6090867,39,63,-1
21021,19.78,22.18,21.76,18.69,21.46,7328787,42,14,1
21121,21.43,23.28,24.83,23.38,20.86,13492580,20,29,-1
21221,20.94,21.16,22.27,20.29,19.73,9236187,48,51,-1
21321,19.92,21.17,23.55,21.24,21.68,9145735,41,0,1
21421,22.51,19.61,21.32,24.71,24.06,7521763,18,25,-1
21521,24.41,19.63,19.7,19.8,21.4,15260290,47,-5,1
21621,21.92,21.01,20.56,19.01,25.04,7780019,40,47,-1
21721,25.11,22.82,23.22,25.1,20.87,5992466,13,-9,1
21821,23.69,20.49,20.74,24.13,21.61,9348592,40,-4,1
21921,22.51,19.8,23.18,18.88,19.12,9084931,46,40,1
22021,21.62,19.35,22.83,24.58,23.89,5807689,30,4,1
22121,23.83,21.41,21.38,18.75,22.16,7526532,32,9,1
22221,22.15,22.16,20.68,24.56,23.39,18144316,37,39,-1
22321,24.45,19.53,20.05,23.66,22.49,11150460,32,49,-1
22421,18.74,22.39,22.68,23.69,24.51,10756942,12,21,-1
22521,22.7,20.83,20,21.43,23.54,15596366,35,7,1
22621,24.44,19.27,21.19,22.59,20.04,9334054,26,17,1
22721,22.45,23.9,20.99,22.71,23.84,13884596,50,40,1
22821,22.82,24.81,23.09,19.66,19.68,6279323,48,32,1
30121,23.53,24.58,21.1,24.27,20.05,14147773,37,42,-1
30221,23.93,25.01,20.22,22.44,22.79,17183490,30,27,1
30321,22.42,24.41,22.24,21.32,21.51,11125154,24,51,-1
30421,20.61,23.57,23.34,23.35,18.84,6072150,44,68,-1
30521,24.75,23.63,22.5,23.17,23.21,12371194,20,-13,1
30621,25.02,20.26,24.33,20.72,23.02,17363175,43,19,1
30721,19.29,19.87,19.93,20.73,19.03,15352592,29,15,1
30821,24.51,20.19,23.33,24.61,24.78,6989354,49,41,1
30921,19.57,25.05,21.56,22.18,20.77,6073178,50,16,1
31021,20.75,22.54,24.7,22.45,22.14,15783504,15,3,1
31121,22.08,21.13,22.06,20.95,18.68,12179216,22,13,1
31221,21.24,22.17,22.26,22.14,20.18,15567949,26,13,1
31321,19.72,24.87,21.32,22.47,21.48,11058983,31,36,-1
31421,19.26,22.92,22.89,24.61,21.29,5518052,20,41,-1
31521,23.87,22.23,22.13,20.29,24.68,13964859,50,17,1
31621,25.11,19.52,22.74,23.49,21.21,16098844,48,5,1
31721,20.13,21.66,21.87,20.03,18.61,16289246,41,39,1
31821,19.67,22.39,19.45,20.81,21.07,8136480,22,8,1
31921,19.15,21.54,23.1,25.09,24.54,18088724,14,54,-1
32021,22.3,23.91,24.27,20.4,20.45,17184671,15,67,-1
32121,21.21,23.27,21.97,20.39,20.4,10792308,21,50,-1
32221,19.48,22.18,20.76,22.31,24.22,8658400,32,27,1
32321,24.21,20.52,23.46,21.61,19.97,6858711,37,3,1
32421,19.97,23.37,23.87,22.45,20.75,16963520,19,25,-1
32521,21.89,25.18,22.79,22.95,21.28,6075757,10,9,1
32621,20.78,21.01,24.42,20.16,19.17,7391932,15,28,-1
32721,23.54,20.44,22.08,24.76,18.72,13504009,44,26,1
32821,24.38,21.05,21.72,24,20.16,13474839,50,21,1
32921,25.22,21.94,23.27,23.03,18.82,9284438,39,52,-1
33021,21.55,22.99,21.53,23.91,21.82,13705434,34,10,1
33121,25.13,22.78,19.51,19.23,24.34,16878890,23,20,1
40121,23.39,21.8,20.83,21.63,21.26,6580418,37,30,1
40221,20.28,19.66,24.6,22.4,18.61,8133143,42,9,1
40321,20.14,23.95,21.26,21.8,21.1,5491919,16,39,-1
40421,23.34,22.82,22.97,23.07,22.72,16206768,23,24,-1
40521,25.1,21.5,19.94,20.95,20.59,9442020,18,32,-1
40621,22.12,23.04,23.28,20.27,21.65,17823198,37,67,-1
40721,18.82,24.04,21.41,24.73,24.21,8784176,49,19,1
40821,25.12,20.29,21.11,21.11,22.67,16611415,33,4,1
40921,24.15,19.93,23.18,21.74,24.84,13905718,17,57,-1
41021,24.51,19.95,24.38,20.99,22.62,9141040,40,37,1
41121,22.68,23.18,24.33,18.74,21.7,11047100,33,43,-1
41221,18.81,19.61,22.14,23.79,19.38,18122553,38,35,1
41321,23.78,24.7,21.7,23.82,23.51,17139711,15,31,-1
41421,21.33,24.53,21.73,21.5,18.79,14245259,20,35,-1
41521,22.78,25.01,20.7,21.46,20.81,13304508,14,32,-1
41621,20.73,22.87,21.67,24.05,24.5,11763917,36,12,1
41721,24.32,23.47,19.95,19.04,21.31,17247795,42,16,1
41821,22.88,20.75,21.89,21.62,20.9,16132886,25,68,-1
41921,21.24,22.36,24.54,22.47,22.08,15675553,36,56,-1
42021,20.79,21.31,23.45,18.72,24.56,17151141,34,1,1
42121,22.34,20.03,20.52,21.81,21.39,8476150,15,48,-1
42221,19.46,21.14,22.23,24.71,24.37,11791909,11,22,-1
42321,23.45,20.48,20.59,21.88,19.37,14665094,25,8,1
42421,22.78,21.59,21.37,23.05,25.06,13566777,19,28,-1
42521,23.32,22.49,21.36,22.64,18.78,10291883,36,66,-1
42621,19.89,21.11,20.47,22.49,23.34,15427008,19,39,-1
42721,22,23.48,21.03,21.77,22.12,12694104,41,16,1
42821,23.76,20.43,21.84,23.07,20.46,9665192,44,15,1
42921,19.97,22.17,22.74,18.96,19.85,12571767,20,62,-1
43021,20.31,22.33,20.56,22.44,18.98,8195038,32,38,-1
50121,18.74,25.12,20.94,19.21,23.95,14231245,13,65,-1
50221,19.46,24.78,21.3,21.37,24.77,15075832,50,17,1
50321,24.75,21.45,22.81,21.75,23.44,9307406,46,47,-1
50421,21.4,24.82,20.21,20.26,22.54,10631350,15,-4,1
50521,22.39,21.2,21.15,20.21,22.93,14871988,44,25,1
50621,19.27,19.94,21.72,19.38,23.64,8929728,35,-12,1
50721,21.81,24.03,22.64,23.84,23.67,8910126,37,51,-1
50821,24.71,21.59,21.19,24.37,21.66,17152344,34,28,1
50921,22.16,23.3,19.41,19.46,22.62,15112955,46,16,1
51021,22.5,24.19,21.44,22.66,22.03,17962891,18,36,-1
51121,23.72,21.3,24.75,19.96,20.6,8182747,42,20,1
51221,23.33,24.49,21.18,24.25,24.51,7837561,24,36,-1
51321,24.48,19.38,22.83,24.96,25.01,7778946,14,32,-1
51421,22.99,22.74,23.27,23.45,23.93,15575320,47,4,1
51521,23.51,25.21,20.74,21.16,24.62,18311230,39,20,1
51621,21.9,19.92,22.84,21.89,20.81,6076085,23,43,-1
51721,24.14,21.62,19.36,21.53,21.24,11598342,34,33,1
51821,24.69,24.71,23.29,24.71,21.45,16996910,48,36,1
51921,23.96,25.02,21.23,18.64,21.91,9260199,13,32,-1
52021,24.98,20.67,20.87,22.87,21.1,10691194,25,39,-1
52121,21.78,23.71,24.5,24.88,20.67,15506034,29,27,1
52221,19.85,23.17,24.1,19.83,19.42,15285219,10,58,-1
52321,21.92,19.87,24.12,24.95,22.94,12305533,21,13,1
52421,20.72,20.55,21.07,24.31,21.32,6045653,41,51,-1
52521,18.83,19.27,22.77,23.01,19.31,15328487,47,41,1
52621,18.72,19.3,24.01,19.26,22.41,17864489,22,51,-1
52721,24.7,20.01,18.82,24.31,19.22,9889003,13,22,-1
52821,21.37,19.94,22.05,24.35,24.57,16450667,25,1,1
52921,21.89,20.75,23.16,23.97,23.39,11980172,37,51,-1
53021,24.84,20.07,23.35,21.32,20.49,12294606,41,40,1
53121,24.74,19.24,23.86,23.1,21.06,10837876,38,45,-1
60121,18.61,19.44,19.87,20.77,18.95,13453804,25,40,-1
60221,20.37,20.57,20.98,21.77,18.7,13513569,12,65,-1
60321,23.25,20.2,24.31,21.28,20.95,16671200,38,34,1
60421,21.54,19.8,22.62,21.7,21.07,17369912,43,-11,1
60521,25.09,21.42,20.93,19.3,24.71,17929892,36,-1,1
60621,19.63,21.58,21.21,22.14,22.93,14580393,49,24,1
60721,19.47,22.43,21.86,23.45,20.55,13606686,15,11,1
60821,21.4,23.47,24.03,20.69,18.87,17320978,25,-3,1
60921,19.91,20.95,21.44,22.67,20.57,10895747,41,-2,1
61021,18.64,24.87,22.04,20.67,21.02,15028167,26,-1,1
61121,23.48,23.92,22.44,24.76,20.25,16506560,23,27,-1
61221,19.45,19.57,22.06,22.63,23.14,5675310,43,15,1
61321,20.43,21.02,23.74,25.06,19.24,13675774,11,29,-1
61421,23.89,19.88,23.32,24.53,22.09,18267034,30,45,-1
61521,22.06,21.43,22.56,24.26,19.11,7021308,34,7,1
61621,21.5,22.46,23.24,23.43,22.31,14764138,30,50,-1
61721,20.67,23.4,21.23,21.93,24.82,15576931,22,60,-1
61821,21.41,22.59,22.77,22.97,20,6235460,43,5,1
61921,24.2,22.91,21.5,23.3,24.07,8659445,48,12,1
62021,24.92,24.32,22.6,20.9,24.9,11025519,39,41,-1
62121,18.65,22.7,22.79,21.96,22.66,17157542,16,28,-1
62221,20.22,23.3,22.35,23.79,20.78,17686555,10,13,-1
62321,24.05,23.66,21.96,20.05,21.44,12193052,34,4,1
62421,20.14,22.79,21,19.59,21.28,17944542,29,32,-1
62521,22.93,25.09,22.11,20.75,20.22,17199893,36,40,-1
62621,23.23,19.66,23.84,22.38,20.25,6270325,27,14,1
62721,21.49,24.7,22.91,22.86,19.5,10181896,44,19,1
62821,19.04,23.73,19.8,19.17,19.71,8175646,46,44,1
62921,21.48,22.96,22.23,23.68,24.92,13594006,28,45,-1
63021,24.32,20.98,20.78,20.62,21.88,5801014,17,49,-1
70121,18.61,24.65,23.51,23.77,24.34,9542618,35,33,1
70221,23.13,23.82,23.3,22.36,22.02,9222385,39,16,1
70321,23.12,20.58,22.17,24.37,22,15771083,30,25,1
70421,23.91,23.27,24.94,19.16,23.83,10808881,22,38,-1
70521,18.66,24.03,22.96,21.67,20.5,12018434,38,29,1
70621,18.62,24.48,21.31,21.29,22.8,12634549,27,12,1
70721,22.3,19.96,22.08,19.96,19.43,5498083,12,20,-1
70821,24.32,20.8,22.47,19.59,19.81,7933044,25,43,-1
70921,22.49,20.98,21.79,24.57,21.47,6991843,23,35,-1
71021,23.08,23.37,23.49,18.97,21.57,8006283,43,39,1
71121,21.77,23.42,23.42,22.12,23.64,15290263,24,24,0
71221,23.94,24.72,22.51,23.02,24.2,17111329,46,25,1
71321,23.37,22.9,21.19,21.08,20.31,5991686,34,-15,1
71421,21.97,19.99,20.71,22.06,23.81,8643657,35,58,-1
71521,23.2,19.72,21.98,20.94,21.22,9147447,10,30,-1
71621,19.11,23.11,20.92,21.62,20.92,13093592,16,20,-1
71721,21.81,19.52,19.65,24.01,22.28,8562974,26,20,1
71821,23.86,20.93,23.18,22.32,22.61,18075128,37,64,-1
71921,23.26,23.22,21.46,24.91,20.3,13273396,31,34,-1
72021,18.84,20.31,19.41,22.49,20.01,18167736,36,33,1
72121,20.41,22.91,22.06,19.59,22.9,12394598,12,20,-1
72221,21.75,23.42,23.16,22.18,23.45,8834383,46,67,-1
72321,22.51,24.16,22.56,20.04,24.86,6938941,33,2,1
72421,19.13,25.28,24.56,20.13,20.03,6465949,32,22,1
72521,20.32,20.2,19.75,22.8,22,12933598,49,56,-1
72621,23.09,22.6,24.63,24.31,21.23,8190101,46,0,1
72721,24.07,22.99,19.03,19.88,24.72,13003836,43,5,1
72821,22.38,20.68,21.31,20.6,22.44,12901970,32,27,1
72921,21.08,22.26,23.43,21.21,24.85,10494385,35,23,1
73021,20.05,21.4,21.88,19.34,20.83,9312526,24,32,-1
73121,23.65,20.38,20.7,23.41,21.64,18470608,37,-12,1
80121,22.97,19.89,20.27,22.66,19.79,18467017,44,29,1
80221,22.49,21.63,23.02,21.2,21.75,11632451,45,50,-1
80321,18.96,24.84,21.99,23.4,23.48,14838461,36,56,-1
80421,24.62,22.53,21.85,20.35,20.26,10907583,22,53,-1
80521,23.98,21.11,22.73,18.93,24.46,6701332,49,25,1
80621,22.85,22.21,22.4,24.99,20.23,11912054,22,31,-1
80721,21.63,22.92,23.48,23.52,23.93,10631988,16,60,-1
80821,21.44,23.52,22.11,19.29,20.53,5448905,43,35,1
80921,23.15,23.25,22.68,22.08,19.39,17211509,40,43,-1
81021,21.06,21.59,21.21,22.15,23.43,6597265,50,10,1
81121,19.94,23.66,22.37,22.26,23.72,17788747,19,32,-1
81221,21.09,24.87,23.31,23.45,22.04,7703128,17,30,-1
81321,19.18,24.06,21.97,20.86,23.13,14729381,32,32,0
81421,24.58,24.99,21.43,23.58,19.12,8317277,11,64,-1
81521,23.7,19.46,22.76,22.29,20.5,17284744,15,36,-1
81621,20.52,20.32,21.99,20,22.44,14368247,14,3,1
81721,24.71,22.6,21.08,19.34,20,15090767,41,18,1
81821,20.24,19.82,21.11,25.2,23.6,15802411,49,23,1
81921,21.54,21.74,23.62,19.03,23.56,9701026,15,13,1
82021,20.93,22,21.12,18.78,18.89,15374645,49,65,-1
82121,23.86,24.29,24.09,19.69,23.95,13484647,12,52,-1
82221,23.24,22.63,23.25,23.77,21.67,6214037,46,5,1
82321,22.9,20.27,21.38,19.93,21.46,17565179,18,25,-1
82421,19.11,21.89,22.83,22.12,18.88,7090498,22,19,1
82521,19.83,23.13,23.12,24.84,24.69,9030830,17,7,1
82621,21.64,23.79,19.35,23.15,25.09,9323254,14,35,-1
82721,25,21,23.57,20.94,19.76,16126525,28,25,1
82821,22.61,24.04,24.43,22.19,24.94,6094200,26,-2,1
82921,23.55,22.93,21.71,22.6,21.35,13688951,18,13,1
83021,24.09,19.68,24.95,20.53,21.67,13993036,17,-3,1
83121,24.37,20.13,22.24,21.57,22.36,16679705,21,-10,1
90121,18.74,19.68,20.86,19.13,24.55,13544591,15,34,-1
90221,22.48,22.18,19.78,21.67,19.55,13737905,32,-7,1
90321,25.15,23.7,21.79,22.07,21.31,14782450,24,35,-1
90421,19.41,24.94,20.23,24.34,23.9,10091771,46,42,1
90521,23.52,23.91,20.96,20.3,24.93,17891211,45,22,1
90621,24.2,23.57,22.7,25.17,20.03,18483297,40,32,1
90721,19.99,25.15,22.33,20.6,19.22,17474458,22,-8,1
90821,21.21,22.63,23.35,19.51,24.78,7672325,24,52,-1
90921,24.92,19.55,22.98,19.09,19.6,17328521,25,-7,1
91021,24.58,19.92,23.39,21.12,20.24,17052839,11,5,1
91121,23.31,20.04,23.52,24.23,23.56,8721081,20,27,-1
91221,20.57,19.8,20.18,18.72,21.95,11148886,20,-4,1
91321,20.7,21.87,23.64,20.96,22.3,6289733,13,58,-1
91421,24.54,19.47,21.87,21.57,20.27,13913745,40,31,1
91521,24.34,24.41,22.02,23.33,21.06,14554661,17,25,-1
91621,21.41,19.91,21.73,20.77,19.76,12045890,22,37,-1
91721,22.43,25.15,20.95,23.76,21.2,11206386,18,46,-1
91821,21.52,22.06,21.65,19.98,19.63,16914709,44,43,1
91921,21.82,23.85,23.39,19.32,21.04,18330454,39,41,-1
92021,21.49,20.38,20.13,24.92,22.11,13606324,37,57,-1
92121,20.02,20.03,23.83,18.79,24.58,17366154,12,47,-1
92221,21.63,22.11,24.59,18.79,24.15,13241031,31,37,-1
92321,24.01,22.26,20.87,20.05,24.1,9786106,15,12,1
92421,20.55,20.57,20.01,20.38,25.03,18358795,15,24,-1
92521,24.55,21.71,24.09,24.71,23.4,15944898,39,62,-1
92621,20.98,21.18,23.18,19.12,24.47,15911699,12,40,-1
92721,23.71,22.22,22.8,19.76,22.73,16108261,18,41,-1
92821,19.18,21.85,24.14,23.46,21.24,12174816,14,-12,1
92921,23.36,23.36,21.14,18.66,20.28,5577458,36,37,-1
93021,22.21,23.22,20.08,22.3,21.27,12036327,36,29,1
100121,21.41,22.16,24.51,24.21,25,18321491,43,29,1
100221,19.3,19.81,23.92,20.44,22.68,9346408,28,-2,1
100321,20.54,19.85,20.04,22.41,20.96,15333703,44,17,1
100421,22.25,19.44,19.59,21.75,22.08,9561142,28,24,1
100521,18.83,23.28,21.25,21.59,24.39,15050276,17,45,-1
100621,20.54,24.98,20.6,24.6,23.61,9474115,18,18,0
100721,19.38,22.41,20.28,21.56,21.22,18380185,13,62,-1
100821,20.34,23.99,19.76,22.51,20.12,14915045,26,35,-1
100921,20.04,23.18,21.76,22.35,22.26,13605808,44,42,1
101021,25.22,20.57,22.42,18.87,21.68,18352619,21,-1,1
101121,19.52,22.29,22.88,24.72,20.8,16514311,35,30,1
101221,23.18,24.55,23.43,19.86,25.1,16847212,33,36,-1
101321,20.44,22.67,22.75,22.33,23.6,10015316,28,19,1
101421,18.7,20.63,19.92,22.46,24.79,15835954,14,62,-1
101521,20.16,21.69,21.57,23.14,25.13,13694621,45,20,1
101621,24.41,24.72,20.91,18.7,24.99,15365274,32,41,-1
101721,24.3,24.96,22.24,22.81,24.02,12144804,17,35,-1
101821,22.59,22.73,19.87,24.16,20.56,9470587,18,21,-1
101921,20.99,19.6,20.03,19.15,20.67,14248881,29,8,1
102021,23.96,19.29,20.08,25.12,23.99,12573072,38,7,1
102121,19.13,19.85,21.72,20.66,19.77,18378032,32,-11,1
102221,21.72,25.06,23.18,23.79,22.4,10229738,30,9,1
102321,21.04,19.38,21.25,18.99,21.82,5929196,30,1,1
102421,22.48,23.79,24.37,22.7,22.22,7954387,16,52,-1
102521,21.27,22.62,23.55,19.88,23.15,14982204,26,43,-1
102621,22.19,21.35,20.84,19.53,21.74,12882785,42,32,1
102721,20.51,21.41,22.59,20,21.91,10242670,28,2,1
102821,21.45,21.79,20.87,20.48,23.99,8128902,47,49,-1
102921,21.97,23.92,20.52,22.16,18.6,7441265,35,16,1
103021,21.25,23.05,20.68,23.55,20.33,14590531,44,6,1
103121,25.22,21.97,20.8,19.84,25.14,5824456,42,53,-1
110121,22.33,19.95,24.06,21.54,18.68,18088511,14,-4,1
110221,22.01,24.08,24.33,20.04,23.99,6464895,25,14,1
110321,18.82,24.68,21.84,22.79,19.91,14690004,34,16,1
110421,19.16,20.44,20.32,21.48,22,18442701,37,51,-1
110521,19.61,24.83,22.77,24.9,20.54,12162877,27,12,1
110621,23.37,25.18,23.45,19.18,20.72,7193389,23,24,-1
110721,24.84,20.75,20.44,24.16,20.32,5811381,49,23,1
110821,24.26,22.97,20.14,19.88,23.99,14651323,22,30,-1
110921,20.92,19.56,18.9,19.87,20.62,18240465,23,21,1
111021,22.02,24.01,23.07,19.49,24.8,12994747,12,52,-1
111121,19.14,19.87,20.91,19.79,20.54,12011317,25,20,1
111221,24.64,22.17,18.96,22.1,19.5,10719068,39,20,1
111321,21.72,21.83,22.38,21.09,19.53,15042089,30,41,-1
111421,20.43,19.22,24.37,20.03,18.97,17339238,50,58,-1
111521,19.23,22.19,20.87,23.32,22.61,16584766,13,49,-1
111621,22.78,22.03,19.58,23.56,19.2,6416614,29,55,-1
111721,24.13,22.22,22.63,20.82,23.56,7290980,41,40,1
111821,20.64,19.35,22.81,25.22,24.69,16527070,16,23,-1
111921,20.2,20.31,20.1,19.14,19.9,12912286,40,13,1
112021,23.18,19.52,20.53,21.21,20.53,10649680,43,18,1
112121,24.25,23.57,19.01,24.25,22.53,8470260,44,57,-1
112221,24.55,21.24,24.68,25.09,23.52,13467757,18,36,-1
112321,18.81,25.01,23.59,21.44,21.78,5852931,48,64,-1
112421,20.15,22.26,20.39,21.85,18.87,17454322,27,22,1
112521,25.22,21.07,20.27,20.53,23.63,16196232,49,43,1
112621,23.05,21.64,20.24,21.29,21.74,14974340,22,24,-1
112721,24.41,23.5,23.37,23.25,21.4,13604023,29,75,-1
112821,21.33,24.33,24.46,20.1,23.85,6662726,11,-11,1
112921,21.5,20.51,23.24,23.8,21.77,17487299,40,57,-1
113021,21.69,22.11,22.01,19.34,24.06,5458168,40,75,-1
120121,20.68,21.16,23.53,20.25,23.12,16131285,37,20,1
120221,22.53,25.11,20.78,22.11,21.45,17641583,50,22,1
120321,19.06,23.84,22.81,20.33,18.67,13564646,41,33,1
120421,20.65,24.71,24.55,20.41,21.28,16490817,33,23,1
120521,25.13,21.89,24.16,24.05,23.18,18251464,32,65,-1
120621,18.79,22.98,20.39,24.85,21.55,16058302,48,35,1
120721,18.94,20.95,21.73,21.95,19.13,7773641,19,2,1
120821,21.05,20.74,21.64,19.79,19.72,17807187,25,45,-1
120921,20.12,23.15,22.29,20.31,24.76,10582831,29,30,-1
121021,22.94,23.4,24.56,22.19,19.59,10093727,49,25,1
121121,23.95,22.71,19.04,19.53,24.84,12453105,35,47,-1
121221,22.08,20.56,22.93,23.24,22.89,9456397,42,14,1
121321,23.66,20.13,20.03,24.59,20.97,9330263,20,20,0
121421,20.43,22.46,23.83,19.38,24.07,8670148,30,23,1
121521,20.39,22.37,20.03,22.63,21.49,17160969,44,10,1
121621,21.09,21.5,20.2,20.81,19.81,17205607,24,18,1
121721,20.92,21.99,23.27,23.13,20.69,12157089,38,-1,1
121821,19.66,19.91,23.99,20.94,21.86,7225202,36,-5,1
121921,20.01,21.69,24.85,23.83,20.8,10468242,49,19,1
122021,23.31,24.15,24.26,22.68,19.93,17377336,28,4,1
122121,24.2,20.37,22.5,18.96,21.3,9345395,30,18,1
122221,20.81,21.5,21.95,21.94,24.39,8959117,10,28,-1
122321,24.18,19.36,23.52,19.85,24.82,14945313,13,41,-1
122421,23.85,19.61,22.71,21.64,20.59,9154317,34,6,1
122521,22.22,23.51,22.26,19.5,21.19,14956906,22,62,-1
122621,24.94,20.2,23.22,21.19,24.6,16032855,23,19,1
122721,19.87,23.39,20.61,18.79,19.43,11692787,16,12,1
122821,20.51,22.11,19.96,24.25,20.23,12764649,36,45,-1
122921,20.78,24.93,24.18,20.94,20.05,8321920,17,55,-1
123021,22.8,22.96,23.75,21.04,22.83,18195387,38,12,1
123121,23.72,22.57,24.14,19.16,23.32,12069919,49,3,1
10122,19.07,24.59,21.38,20.85,24.79,13595640,21,19,1
10222,18.68,19.68,24.66,24.53,22.97,16797935,50,15,1
10322,25,19.68,22.61,24.8,22.89,9831796,50,12,1
10422,19.8,23.47,23.64,21.91,23.99,15164523,43,29,1
10522,19.77,22.92,23.61,21.5,19.29,6993146,15,28,-1
10622,24.02,20.9,21.64,19.61,18.77,9570224,34,78,-1
10722,19.45,19.9,20.93,21.32,21.98,13987295,22,43,-1
10822,23.46,24.37,19.42,21.95,20.77,6109085,30,62,-1
10922,21.59,24.96,21.91,21.53,19.26,17330610,50,30,1
11022,19.34,25.07,22.64,19.88,22.99,16974087,48,20,1
11122,24,23,24.2,24.17,22.03,14236111,10,22,-1
11222,23.18,22.65,20.12,23.57,22.47,9058765,47,74,-1
11322,20.65,22.21,24.23,25.14,19.98,11221078,10,33,-1
11422,22.01,21.99,21.57,21.11,23.83,14569524,23,-5,1
11522,21.2,20.57,23.77,21.77,23.21,9005936,10,19,-1
11622,20.93,21.97,20.79,21.6,19.4,16373419,25,19,1
11722,22.1,22.15,20.17,24.44,21.99,8631293,31,45,-1
11822,19.19,21.07,24.07,18.71,21.18,10580632,20,21,-1
11922,19.89,24.74,21.17,22.69,22.08,14497207,17,60,-1
12022,21.85,22.86,21.83,22.91,21.28,17558768,32,42,-1
12122,24.09,22.35,19.83,20.52,20.13,16497758,41,33,1
12222,20.71,25.23,20.83,24.59,24.45,13895174,24,46,-1
12322,22.92,21.9,22.83,20.98,18.69,12727922,21,66,-1
12422,18.82,23.47,23.36,22.46,20.79,13772270,28,5,1
12522,22.59,22.53,23.26,23.17,23.75,6853575,32,7,1
12622,22.58,25.04,21.69,24.88,24.81,13935557,38,-1,1
12722,23.22,24.07,25.06,22.35,21.8,13507995,41,71,-1
12822,24.23,20.44,22.07,24.35,22.01,10704832,44,21,1
12922,24.26,19.35,20.71,23.21,23.26,11825434,48,13,1
13022,22.75,22.39,23.4,25.15,22.18,10546659,29,1,1
13122,18.81,22.98,21.93,24.52,19.55,14726805,11,2,1
20122,21.54,22.32,21.74,23.47,22.86,11761609,23,2,1
20222,22.1,23.82,22.38,25.13,25.04,15439210,33,18,1
20322,20.8,19.46,21.89,21.81,23.86,15102218,36,2,1
20422,23.45,21.33,21.64,21.91,19.87,5639889,29,30,-1
20522,23.3,23.39,20.97,21.46,21.32,6219149,14,34,-1
20622,21.16,23.82,22.57,23.8,20.37,13957167,24,-3,1
20722,22.89,23.3,21.76,23.2,20.83,14064017,29,15,1
